Date,AMZN,TRV,AAPL,IBM,HD,MCD,WMT,MRK,CAT,JNJ,MSFT,VZ,AMGN,NKE,GS,KO,MMM,JPM,CSCO,AXP,NVDA,UNH,V,HON,DIS,CVX,BA,CRM,SHW,PG
2021-01-20,0.04570048462239673,0.010522301753213448,0.032855960540248086,0.00821579585836063,0.004063318388327408,0.02171301984085039,0.014784866851113687,-0.008774961972327744,-0.00886302695808272,-0.00245708145299417,0.03649953835524866,0.00368102739288112,0.016473871826020225,0.0253464241457817,-0.012678416653446156,0.003504789117677154,0.006504541619500648,-0.014995390231201222,0.0033194050417681975,0.0172780987047938,0.02614156211730645,-0.003832953050730503,0.021571001059586425,0.006384487337465439,0.008011065602828271,0.009205130257644134,0.003511889377801891,0.03081748248474736,0.014622269925587794,-0.012500140128062665
2021-01-21,0.013363421550624865,0.025513783079952335,0.036658600642437866,0.012069445050493899,0.01731650444758359,-0.00046801888403458225,-0.0045356429789097374,-0.015522608214909805,-0.0007800934894378608,-0.004002905106039623,0.0028083120295545605,0.0001746312227415281,-0.0013077019941707402,-0.00833359226131447,-0.0037868804416447688,0.005546276657014015,0.0026436053094813783,-0.008384260906292518,-0.005072524270079204,-0.011710713451085986,0.03753989460853724,0.011857325591901002,-0.004223119031187772,-0.013696695591879915,-0.01359129443349305,-0.03533216653979787,-0.01910614019598078,-0.0056838124529206,0.0001764290180390482,-0.0009836768645260507
2021-01-22,-0.00446331304512726,-0.019365217001232615,0.016073373209745556,-0.09905058108774445,0.0177384557063065,-0.0007025584177888788,0.010217398064761518,-0.0024636316337511843,-0.001300764597474191,0.011253004787982412,0.004356109970983013,0.0034922860401467304,0.005832566654005333,-0.01595929248254846,6.882756569681625e-05,-0.009397376946375102,-0.009550618822142032,-0.00771346211363666,-0.007537227238218369,-0.010123526535614658,-0.01117716367195598,-0.02098598734831092,-0.015209214224347511,-0.014520205955163124,0.008757565826727376,-0.0030430833540358027,-0.007569583416894621,0.016203849653400715,-0.005676455642540712,-0.007709224107455337
2021-01-25,0.0005376354551673845,0.0035657176082153352,0.027683944584727227,-0.00025300878631273616,0.00380302679389688,-0.0001874107682922066,-0.0008883562423445124,0.002099229544169745,-0.02396569500323742,0.01485805405405416,0.01584425014776336,0.016530336012225977,0.014201487609356578,-0.01291705446533975,-0.021942424958345197,0.005980567528772074,0.0079859826280968,-0.012482111763184811,0.005807313395019387,-0.03955912403903561,-0.004320836965998276,0.0007479661340596966,-0.00514808797300359,-0.0018790048445418428,-0.005151052338705164,-0.009048362323388348,-0.012048172229210952,0.0006643661483831664,0.00288171637826129,0.01723067729012051
2021-01-26,0.009754137082109926,-0.018106178442579668,0.0016795063992278703,0.03297347322377231,-0.008699033418415492,0.009562401303688128,0.00896021870761432,-0.011090731924323083,-0.0006940121691028089,0.02711144692635492,0.012198886090238226,-0.03166714778744306,0.005834154960735027,-0.017811601701098523,-0.004522519435866568,0.010455344722984261,0.03263129771007178,-0.004087232251783979,0.005107444954493223,-0.04127125619323535,-0.015966810385589336,-0.013513093486420491,0.0051249496892686874,-0.004012394986670609,-0.013555121784389557,-0.01694165168787598,-0.0063926192361136724,0.0015050426379754622,-0.014490509914033445,0.006427715558630975
2021-01-27,-0.02812581228312927,-0.029295463430347612,-0.0076835797334282585,-0.0001631147568728064,-0.03025498931443349,-0.03890829932503004,-0.024879771499074277,-0.039626114967906356,-0.03514760659582661,-0.015250866422787723,0.0024533735876310914,-0.025455448660296476,-0.029157077307188972,-0.030199928821408317,-0.02991897778818353,-0.015418937316435066,0.060812632216079354,-0.02827180059346046,0.009721863654936547,-0.017735652071891872,-0.038518068725545196,-0.029494873033888314,-0.03484981422845457,-0.008355696046793204,-0.03851153278120312,-0.012981138835190587,-0.03974066552667521,-0.006541219683890431,-0.008429624713836903,-0.03538938613017106
2021-01-28,0.0015591193708615059,0.0035845471932911543,-0.03498525691447285,-0.019515221879514266,0.014595630155485262,-0.0008693000481098112,-0.0006254720906332389,0.011028957820292007,0.020539067744198336,0.007624728064425268,0.025890706025865073,0.004353642940756686,-0.013184132364820744,0.02823974773732485,0.006182793099676065,0.01277534105461653,-0.017305239814751405,0.017597233837947757,-0.00787747248888715,0.042773341512835295,0.010315160195129458,0.015495984118439887,0.016669541314380032,0.017353635040786353,0.054284551832239014,0.009297071359325004,0.01649227938140685,0.00765201149924799,-0.007650857826187907,0.015422965536081579
2021-01-29,-0.009704654514695155,-0.02642863263531814,-0.03742061789432227,-0.008077815220665308,-0.026002319163034637,0.0049317610333827755,-0.022678289570415067,-0.010908646814696388,-0.008136850034943133,-0.03564707756384988,-0.02917138707727185,-0.011197643507528277,-0.025509525212593864,-0.008387567278588803,-0.013998637294124427,-0.020345893357707756,-0.042307330202821625,-0.011067464719005216,-0.016762090164695764,-0.02277868552868878,-0.004693075184030282,-0.013514694918083991,-0.025073133438600625,-0.036827007253626864,-0.021584868847467353,-0.042911652090631525,-0.015413442944715028,-0.004150224404364078,-0.028438982270583724,-0.01649277971556007
2021-02-01,0.042629902924745666,0.014013235132712465,0.016519839370799705,0.012005841517388927,-0.002769252374253517,0.00043289326793449767,-0.00868391941649882,0.0037627992869930793,0.01028206806049159,-0.0025745032161509362,0.033152070471262896,-0.008584609270019139,-0.004142054941950857,0.015869320585278457,0.01312816322287369,0.0068537401468213854,-0.005465067433008675,0.007383167690589554,0.018393678107202716,0.006623043163182407,0.019034136027093362,0.0012589072992716943,0.026442406104878247,0.0009727256865610379,0.01664992201617843,0.014201743918818455,0.008496801461147507,0.01285689607018825,0.009106441243170282,0.005927665148959482
2021-02-02,0.011104214562255077,0.01172089873291493,0.006336657380481725,-0.009125694686373031,0.007738498559748175,0.008801028964994018,0.010770422292914583,0.00530004773350079,0.04211758512705899,-0.008973003293781368,-0.0005843337760286227,0.004053286712979665,0.00024968413610371165,0.028590378620469314,0.04455285834889655,0.009901032039716817,0.0018319097727190758,0.03078250563493201,0.009471221999901802,0.03135934036502119,0.02415578764865889,0.014131863224758456,0.021425425048739122,0.023317294227248375,0.035035313200141305,0.007522394339966043,0.026041698319460682,0.025124690555155205,0.017819999699056233,-0.0013957713858275822
2021-02-03,-0.019961565909300982,-0.00836721284795472,-0.007778428911710322,-0.0026792902467736024,0.0073856939656777865,-0.005005478688463572,0.003054662183170631,-0.0057864970325213205,-0.005454465809659248,-0.004651247450772278,0.014571700631544005,0.005321153386186772,-0.014179386248919346,-0.006877566576945382,0.005506086804310417,-0.003880807419491039,0.002628338581237344,0.011451053571357672,-0.0013087368315066739,-0.0021540900934692297,-0.0019362734221816114,-0.0024504494707093816,-0.006169560600452484,-0.0048968268623152955,-0.0029950330199411956,0.021824003810382298,0.0320991184924615,0.002647339669275439,-0.012948132336814244,0.0012424123431284961
2021-02-04,0.005575845147329783,0.03800679636120652,0.025758035439218396,0.015950536398483317,0.016960333284626428,0.011115924793271503,0.009419196353287473,-0.016683929131548036,0.0010446688114100766,0.009283613329661211,-0.004074284643848847,0.006387916848618946,0.0005905503299459269,0.014427212099745068,0.018020727536259384,0.004920896026539223,0.009231746587573308,0.023013332278294607,0.032335455533833546,0.037030863699963446,0.009885062102372943,-0.02536317001014443,0.03918374758044929,0.007281367620717738,0.021538192700724546,0.0004495236463146757,0.01567095814438879,0.013457135011682553,0.01280406998967365,0.0006204017744175783
2021-02-05,0.006349415177487883,0.006322696450925536,-0.003098062606010865,0.00636247830361536,0.0001433105521619904,0.007344849468730041,0.012839529817172401,-0.00302511730198729,0.007044112017522863,0.015186254362147489,0.000785168857076135,0.003264686744638867,-0.0037940460352844374,0.03185670441309085,-0.000851015284991874,0.013058678244016964,0.010784945616982844,-0.001953285665713844,0.0175661233301474,0.011048908047522232,-0.005360728396643921,-0.014605742620101503,-0.002293937715518335,0.011615498360935783,0.005160229421713458,0.002921500817868239,-0.012865584512531836,0.0038237960811686733,0.008812831407980726,0.004185098754311056
2021-02-08,-0.008713780773966562,0.009389327237524503,0.0010964949962393167,0.014943750500505226,0.004195666096057593,-0.004704114133751269,0.00464098296163673,-0.010026330115457172,0.02305707665655521,0.0028575713868703723,0.001114970554261463,-0.004880767076690828,0.005289505408490047,-0.011715438082272378,0.02265751159813223,0.005438011319673919,0.009775816406378146,0.015654721916225744,0.017886673267218933,0.013541120784842597,0.06237601564255968,-0.0005240738790968091,-0.009005088644019388,0.0046325037237604505,0.04879654842579484,0.024870954808457135,0.019333450748152625,0.00016744295981219182,0.010369032826033298,-0.0030870986810124235
2021-02-09,-0.00539885256244832,0.006566415627923261,-0.006573594900955548,0.0009837963101608782,-0.011641766316704216,0.020795684732629605,0.005516370796393,0.0,-0.0008610785139726573,0.0081861312424798,0.005361253570991931,-0.0009083973675675372,-0.0038726360943128757,-0.011296030695372994,0.0010329145697698383,-0.004407063141671941,0.0009958079618426208,-0.003996055766819273,-0.008990382385846485,-0.010235067834942657,-0.012154916514394376,0.01631005230010274,-0.0017884156462804057,-0.009025731633887535,-0.009421017211748817,-0.005684182985405295,0.014956349207777553,-0.009333155964004858,-0.015193126029852677,-0.0038709234741298726
2021-02-10,-0.005573405440383872,-0.008358447181756712,-0.00455806300981898,0.0011464614471423662,0.006937194322058637,-0.007315243280934913,-0.011657662589329543,-0.0019989418402782677,0.002230454833840767,0.003247928851185078,-0.0038971075725656723,-0.0007271337215776219,0.0076485472585909875,0.004725312423767614,0.012713908261125617,-0.0020120288767778716,0.0007738550754472495,0.0005732089450789513,-0.025979596423355567,0.012235677498772857,0.03512509896332494,0.011437088623290848,-0.0003876200199867119,0.000692865341990867,0.007544680025123762,0.01715024238319285,-0.014875404522480484,8.443083082476655e-05,-0.0009679072289040525,-0.0034972279137848172
2021-02-11,-0.007439273910078148,0.0028097879385189373,-0.0019205788905723997,-0.010880106848657922,-0.005848716317429781,-0.0006063275794252476,-0.0007631926215743157,-0.002002630465484767,0.003186344590453416,-0.004496425945016869,0.0068776019349363615,-0.0065505680417536905,-0.007013238127079102,0.007580865166888495,-0.006441607596362364,0.014113047129447942,-0.013307062323843821,-0.0027924498232256845,0.007197384345747793,0.0006238708628529821,0.032951342297747876,-0.0009895754313079541,0.022026260860295688,9.919232670263511e-05,0.006750146726206108,-0.005404226369485676,-0.005945613994538856,0.01909430590830863,0.009785011090069684,0.0008578331275603812
2021-02-12,0.004775969497859078,-0.0025964228605545037,0.0017757629972587896,-0.0009099214795932342,0.0016243800158737276,-0.001727051111000022,0.0031246447233610475,0.003478368509005403,-0.001814888768473688,0.0031316143667972085,0.0020452300077022922,-0.007325747332600385,0.009232694650200157,-0.009892612939582324,0.01323105906638311,0.007753478472377173,0.0084076238893116,0.014216872758185284,-0.006094969996093602,0.010209412986001754,-0.01898266772909485,-0.014501702818074724,-0.003322815617699315,0.006874959398004199,-0.016971404543007718,0.005759444638072209,0.0015189977208152072,-0.0036063752663552107,0.0024469879841853004,-0.005532557376929814
2021-02-16,-0.0026726192693009576,0.010002528937776534,-0.01610386874985892,-0.006043094434650231,-0.007639691986485619,0.005282830615554568,0.008236963698500688,-0.009999977342724509,0.02217275732235824,-0.009064920792330344,-0.005265901275703699,-0.0009224523467331602,-0.018422668463686898,-0.0028850094292618422,0.018412177250617834,-0.008285846922677087,-0.011583443510291724,0.024070581310287498,-0.01649383920489278,0.008177912679230293,0.02466361191439037,-0.011028393753057197,-0.009811379194311853,-0.0006388239267439699,-0.007033606720545205,0.020491129453611423,0.02938665785285588,0.03419727490435487,-0.018903080634580016,0.0023505318639558404
2021-02-17,0.012141589169594624,0.006986893845523978,-0.017643772995992735,-0.0008327230294568055,0.020080832645552382,-0.007347641953972528,0.01057263362222205,0.01737375609875791,-0.00039533262792945667,0.0035741335473586933,0.0043597048167216546,0.05244692317297028,0.011896689780761083,0.016089452190881426,0.002500474535337416,-0.002784936459062415,0.00011318018179751199,0.0031110781749970062,-0.005590244734633765,-0.016222842727206088,-0.027673806399706957,0.006900383841174529,-0.0018761077499110934,-0.007569650901948055,0.0004829172425508954,0.029958147210523478,-0.0076433762745283795,-0.00374111045939729,0.019761782166858977,0.004221482243603081
2021-02-18,0.005920814274298136,-0.005119378598253177,-0.008636692908671861,0.006334992561850328,0.007582346989805311,0.009276166954405696,-0.06480984042142934,-0.0017208285996851425,-0.011764680584757992,0.0004831718615736502,-0.0016790732062894609,-0.00017554946026498985,-0.013072598625246568,0.007639035579490416,-0.009081062450945643,0.012766743415316695,0.015397507050840975,0.003377190681944864,0.0019459004593755935,-0.0005445411582991611,-0.005165860025032387,0.004742063163946542,0.008867213562721021,0.008023775418527501,-0.01845098263752787,-0.009591336071616108,-0.03266522088604762,-0.002624501693273218,0.00742999905252506,0.00832931483970567
2021-02-19,-0.023535055745747435,-0.012052313172808526,0.0012335109401477862,-0.014412378923220115,-0.012047411408565578,-0.014807555904579384,0.004939975354065762,-0.014587002164148544,0.04996983038904146,-0.016652897887146634,-0.011567095762995305,-0.009301572366445798,-0.0036124577164722282,-0.021159070802546753,0.018457326594471857,-0.012999838729788715,-0.01577739720079907,0.016690714814959318,-0.014242350296770678,0.025060389358462665,0.00657502288471723,-0.011662351416473649,-0.022068507438049112,0.00019643927043211384,0.0035518857989089714,0.008421190464581674,0.04312166959612296,-0.0018217775476874198,-0.013553244971099665,-0.018605626745231807
2021-02-22,-0.021280609604111933,0.013432565104458227,-0.029798977216846878,0.015715482022415017,-0.013553051462358079,-0.0008481618486654297,-0.004698675757569326,0.008343454917908666,0.03882624267657042,-0.000617286495355418,-0.026808407551832558,0.0,-0.0009495555911865905,-0.03767066967085553,0.003960451961322331,0.01037732058453833,-0.0023790484252068644,0.009390119901458327,-0.0054730924160877326,0.03219170593941212,-0.03823747981172865,0.009427699349823682,0.017535428746266568,0.0002946452887599982,0.044160045936761705,0.027035328724518193,-0.021106342539780387,-0.022753178081757586,-0.011549696324197,-0.004247912674751775
2021-02-23,0.004326059526709614,0.00987379049558923,-0.001111055436767483,-0.001241000489645927,-0.03121263480090153,-0.0034895321335760565,-0.016123156091915503,-0.005204890882687718,0.0097220763355359,-0.00883427745679799,-0.005287332128866229,0.010274680761021004,0.004277138590504048,-0.003950893137310785,0.007384751517879096,-0.0017777311420826836,0.0002839250040804764,0.008031748392636207,0.0017608990449755613,0.007282437588226998,-0.014889406230538027,0.005707296730445899,0.018193070275619228,0.006973931263194899,0.027795229890889672,0.012602779125789443,-0.0035701322256328494,-0.02203766112880834,-0.016990280254676193,0.007426191601008325
2021-02-24,-0.010946968676518232,0.010915330980071136,-0.004052095958272606,0.020710843731297723,-0.02720415431862233,0.009227635993314998,-0.016682645934872342,0.00040236874492793895,0.010400425895426668,0.013400520661636772,0.005486814344193736,0.0015780194338952391,-0.01062561214476787,-0.0035263669950418297,0.03580738897334901,0.003363926556125163,0.008287512365844796,0.017595339793969877,0.005053770950196768,0.021542289667908943,0.025243908715316676,0.008194052034220078,0.03451045243430406,0.02921371397701522,0.002131098578821211,0.03693689845139558,0.08118047151184293,0.020497432053345976,-0.02090192264801982,0.0010977931872748758
2021-02-25,-0.03240038681954516,-0.019607623207730573,-0.034782603805150525,-0.006006008617691405,-0.01815596560496968,-0.010878253324385634,-0.009458874746063106,0.0006709145472365563,-0.0029214310575059743,0.0010459258497148571,-0.023704802723935048,-0.01085448957576618,-0.010739650713747717,-0.000810736079050467,-0.008710641933121765,-0.010648853957128002,0.006361665028773,-0.013571787336846941,-0.0048095322316091815,-0.020087363250079315,-0.08217819862046105,-0.010053935625363941,-0.025885356799379866,-0.025273579833864135,-0.0330617736260187,-0.009292572244565478,-0.05620475972563188,-0.03904867105310561,-0.01299069468010039,-0.008459955707932676
2021-02-26,0.011700387973209825,-0.016892010937339164,0.0022315143720259556,-0.02890496032437273,0.0121056839881728,-0.016789100097972853,-0.015384872977173947,-0.02680264805415944,-0.026778498999325828,-0.02641955001574048,0.014804104055250455,-0.021238916954068543,-0.011427364018620767,-0.003585709999482156,-0.025262073444861533,-0.023519946879391185,-0.020698320691900585,-0.026524585661708677,-0.014279611340760279,-0.013276732475474673,0.03058457720292429,0.010186785292840783,-0.006362486819187607,-0.011914777328201231,-0.010158160302908836,-0.022960428776304553,-0.020512832081341914,-0.06309506790516917,0.01313438399949951,-0.024095309618615612
2021-03-01,0.017203798394717307,0.03360819880992216,0.05385136288723835,0.01521885478863072,0.012696435608933188,0.01023591906001231,0.011160944563627373,-0.0033049003784921815,0.017972831344821305,0.005427585052883543,0.019623183633517227,0.001085111653510884,0.009425399457405614,0.02129398523463144,0.03673445068044434,0.018575186972992208,0.007711643605972096,0.02262690289703162,0.023400852504576797,0.02550646637941356,0.009278296163754751,0.007314095429436174,0.019963221877973947,0.019125361175120537,0.03142197732380958,0.020500160895188024,0.05839349655005677,0.004803677614372948,0.019843031705570002,0.006152167797477626
2021-03-02,-0.016404262105025436,-0.008444750636945053,-0.020893672146457654,-0.003395751071413544,-0.005083741874359227,0.002016640092252997,-0.009591266142990329,0.006493462028703156,-0.017928600331863054,-0.00188332287594295,-0.012956926106528321,-0.006864207088387642,-0.005945878751438594,-0.00457659131035415,0.0030912889319922865,0.004007839070906405,0.0039680437533142765,-0.003255899640156934,-0.008710545769484823,0.0038926553738549696,-0.031462813179709226,-2.9711972339585557e-05,-0.0039696702374187876,0.0017458150366769232,-0.005333776346174157,0.0038216607422179028,-0.005570658244128834,-0.018709093293222234,-0.005995680693505423,-0.0031377415475337678
2021-03-03,-0.02893170479822993,0.010662957127434147,-0.024456617007018733,0.016870244593045758,-0.011256365067566665,-0.013657814951136271,-0.019368015789417048,0.006177100331714369,-0.0042165383252177335,-0.01760764262320913,-0.02698088451146552,0.007275396344425422,-0.007754180311011938,-0.0201431830953005,0.010545913963959208,-0.0023951755377894512,0.005363803365184161,0.01933218535566872,-0.008568078420519432,0.02398555011646475,-0.044867014603606314,-0.0052895861727140225,-0.004263990763444303,0.0020813241146102612,-0.008662606577344745,0.011225979705189681,0.024289675467287664,-0.03499327052489909,-0.023880608819372484,-0.005972426592838032
2021-03-04,-0.009128157985388907,-0.011213885210360375,-0.01581185490596826,-0.018388161110645784,-0.024984607095480116,-0.004761464166842644,-0.00047050530114500777,-0.015416269742605127,-0.009957607804343072,-0.020163814755700726,-0.003647380772506814,-0.010472918041522727,-0.009064721006312948,-0.016535282324866785,-0.015369221775905939,-0.0008002491768169806,-0.002414783417149069,-0.015368584056080659,-0.012629823158902598,0.0006314645427014653,-0.03393279110679359,0.002824299803995123,-0.01559202096658796,-0.0196607183443398,-0.0220014433728003,0.00878476429571684,-0.01684455235321558,-0.0032523510589876903,-0.020275937486162743,-0.00820080485151331
2021-03-05,0.007687481916645478,0.02241317659399744,0.010738303084032008,0.022645859637876464,0.010321497624240505,0.012351007697285477,0.012467763251858832,0.013302032330518188,0.03473239713278464,0.01979494821818606,0.021479338654014635,0.0218977819247006,0.026226597142883445,0.00992149768993511,-0.005830834628145487,0.01702036704884824,0.01784597579937386,0.0023245836403029685,0.03792637754121464,0.0325905665826538,0.007376485920288722,0.03981306725984246,0.018486722082947216,0.017936358841727396,0.01042393371595507,0.043062203968194934,-0.006630792793581919,0.026445189421262283,0.02445557884821814,0.0313548784632125
2021-03-08,-0.016167463748385735,0.022249682047379205,-0.041673432399794375,0.016119870969972805,0.021734066037550015,0.008391049327555411,-0.00960345479882807,0.0142213404921121,0.0064498066851466085,0.00832772193394149,-0.01817790700676336,0.014106919937490803,0.0003515751861760119,0.009073627844546905,0.02083250772272227,0.01673569811418929,0.016427080640625258,0.013253072531890897,0.027243181489265966,0.019954871929812823,-0.06967446129853228,0.008844478033814385,0.022561693249540937,0.0054215150216117,0.06274007450895058,0.006880662576448149,0.003628696148034072,-0.014423930195438306,0.018381188945085558,0.010557208565311171
2021-03-09,0.03756837366056898,-0.006972188541858881,0.040649667103805465,-0.005047837972167013,0.022893044065722234,-0.002678121877925821,0.007898197427677278,-0.0004043759408152159,-0.021572419704560253,0.0019059616197625306,0.02810152662536436,-0.010388879116997263,0.005179621165709802,0.01033003813072586,-0.010772350356449079,-0.01510465548137574,-0.014093767809542412,-0.007063045192646333,0.007998336999758715,-0.03440444014274113,0.08033306994802203,0.005169051362635901,0.0004085680125958113,-0.0004332789683521021,-0.036649956590104726,-0.002278080611574418,0.029371074708334,0.01834209051622704,0.02605710531602301,-0.008876171898556051
2021-03-10,-0.0017010173123747085,0.010142025580588188,-0.00916676537002048,0.029715068732570016,0.01112757569643863,0.022824180903568747,0.025525746151149775,0.008362393562460824,0.01964953433847172,0.009194790365331329,-0.00581746564736374,0.015658225525869707,0.004235991592098198,0.012063332967265916,0.03457451182660498,0.011403763867055439,0.01837949295849417,0.021734908741325665,0.008352413209395504,0.011371129884364395,-0.004153434313105331,-0.006761862266408292,0.012751814152403895,0.025528661856858648,0.002827578343552073,0.017077724944601913,0.06387405441461103,0.002032721404437332,8.484733071445483e-05,0.009193344771281753
2021-03-11,0.018298429776605563,-0.0018667137752508278,0.01650276240785442,-0.005708891626514556,0.00980332220026936,-0.008157064421695503,-0.0003785806373971523,-0.0017388457057297968,-0.005880809855050906,-6.293282186242699e-05,0.02026492529297208,-0.027505466719566107,0.005261844739948396,0.026164540917728463,0.0002341310558395815,-0.010886199320534695,0.0003250988388141529,-0.005221392474611508,0.0105611917670565,0.0068142507753767845,0.04212701796643925,0.010011657154070042,0.013353082259702331,-0.0019255914268383467,0.008664032152232215,-0.0016162817673731622,0.027146016799221684,0.018824259934489662,-0.0029740803231406154,-0.0033765404356979056
